topic,FREX,DS_RESUMO,document
4,"criancas, crianca, infantil, alimentacao_complementar, infancia, escolaridade_materna, escolares, indice_massa_corporal_idade, estatura, meses",introducao aleitamento_materno am recomendado forma exclusiva sexto mes vida apos periodo deve ser complementado alimentos_saudaveis menos 2 anos metodos analise longitudinal microdados sistema vigilancia_alimentar_nutricional 2015 2019 selecionadas duas populacoes pesquisa 1 criancas informacao consumo 4 5 meses menos medida peso comprimento 6 23 meses 2 criancas informacao consumo 10 11 meses menos medida peso comprimento 12 23 meses partir marcadores consumo_alimentar dia anterior criancas classificadas quanto praticas aleitamento aleitamento_materno_exclusivo ame predominante misto complementado ausencia am diversidade alimentar minima numero grupos alimentos_ultraprocessados calculados indice_massa_corporal_idade imc i comprimento idade c i peso idade p i escore z acordo curvas organizacao_mundial_saude utilizados modelos regressao longitudinal efeitos mistos ajustados idade macrorregioes participacao programa_bolsa_familia resultados populacao pesquisa 1 maioria criancas 4 5 meses ame 66 4 final segundo ano vida 13 23 meses 2 1 criancas classificadas baixo_peso idade 33 18 excesso_peso 10 7 baixo comprimento idade criancas classificadas am misto interacao am idade =0 19 p<0 001 complementado interacao am idade = 0 09 p<0 001 ausencia am interacao am idade = 0 21 p<0 001 apresentaram trajetorias imc i 6 23 meses maior incremento escore z idade comparadas criancas ame observada associacao semelhante relacao c i criancas classificadas am misto interacao am idade = 0 12 p<0 001 complementado interacao am idade = 0 03 p<0 020 ausencia am interacao am idade = 0 10 p<0 001 apresentaram maior incremento escore z c i 6 23 meses comparadas criancas ame quanto p i observadas trajetorias diferentes criancas classificadas am misto interacao am idade = 0 22 p<0 001 complementado interacao am idade = 0 08 p<0 001 ausencia am interacao am idade = 0 22 p<0 001 comparadas ame criancas populacao pesquisa 2 10 11 meses observado 45 1 ic95 = 44 9 45 3 criancas consumiram algum alimento grupo alimento ultraprocessado dia anterior dam apresentaram media menores valores escore z imc i interacao dam idade=0 06 p= 0 002 c i interacao dam idade=0 82 p<0 001 longo tempo criancas consumiram 3 4 grupos ultraprocessados apresentaram media maiores valores imc i ic95 = 0 64 1 28 p <0 001 c i ic95 = 1 05 0 36 p <0 001 longo tempo conclusao praticas amamentacao alimentacao_complementar associadas trajetorias crescimento menores_dois_anos resultados reforcam importancia alimentacao primeiro ano vida forma adequada saudavel crescimento infantil adequado,4543
4,"criancas, crianca, infantil, alimentacao_complementar, infancia, escolaridade_materna, escolares, indice_massa_corporal_idade, estatura, meses",objetivo estudo identificar fatores_associados excesso_peso criancas brasileiras menores cinco anos estudadas pesquisa nacional demografia saude pnds brasil 2006 estudo recorte pnds estudo_transversal base domiciliar prevalencia excesso_peso criancas descrita segundo variaveis_socioeconomicas demograficas antropometricas comportamental realizadas analises bruta ajustada atraves regressao_poisson populacao estudada constituiu 4 388 criancas apos analise ajustada peso_nascer manteve diretamente associado excesso_peso criancas nascidas 4 000g apresentaram 6 5 vezes probabilidade excesso_peso relacao nascidas <3 000g alem disso excesso_peso mostrou associado indice_massa_corporal materno trabalho lar meninos cor_pele materna meninas enfatiza necessidade implementacao politicas_publicas atuem precocemente possivel principais determinantes excesso_peso,212
5,"pubmed, scopus, lilacs, medline, revisao_sistematica, embase, bases, science, systematic_reviews, artigos",objetivo investigar associacao consumo_alimentos ultraprocessados risco desenvolvimento doenca alzheimer adultos_idosos protocolo revisao registrado prospero crd42022375944 metodos trata revisao_sistematica relatada conforme prisma incluidos estudos observacionais restricao idioma ano publicacao excluidos estudos avaliaram desfecho apenas outros tipos demencias considerando doenca alzheimer pesquisa realizada bases medline embase lilacs consulta literatura cinzenta abril maio 2023 alem busca citacao estudos incluidos extracao dados realizada dois revisores independentes risco vies qualidade metodologica estudos incluidos avaliados meio checklist instituto joanna briggs estudos coorte resultados total 4 estudos envolvendo 614 502 adultos_idosos incluidos todos estudos apresentaram desenho coorte considerados alta qualidade metodologica estudos incluidos 3 estudos evidenciaram associacao risco consumo_alimentos ultraprocessados desenvolvimento doenca alzheimer enquanto 1 estudo apresentou associacao risco apenas desenvolvimento declinio cognitivo discussao associacao consumo aup risco desenvolvimento tema recente estudos cientificos visto estudo antigo identificado revisao 2017 quatro estudos incluidos tres demonstraram associacao significativa consumo aup risco desenvolvimento,4336
5,"pubmed, scopus, lilacs, medline, revisao_sistematica, embase, bases, science, systematic_reviews, artigos",estudo objetivo revisar sistematicamente resultados estudos observacionais avaliaram relacao riscos ocupacionais qualidade_vida trabalho hospitais metodologia revisao desenvolvida seguindo recomendacoes guia preferred reporting items systematic_reviews and meta analyses prisma registro international prospective register of systematic_reviews prospero sob numero crd2019127865 todo processo busca selecao avaliacao qualidade estudos realizada dois revisores independentes bases dados busca medline pubmed embase scopus lilacs psycoinfo cinahl biblioteca digital brasileira teses dissertacoes ovid estrategia busca estruturada acordo sigla peco populacao trabalhadores adultos hospitais exposicao riscos ocupacionais comparacao adequado controle riscos ocupacionais resultado nivel qualidade_vida trabalho fases selecao seguiram exclusao duplicados leitura titulos resumos exclusao artigos irrelevantes leitura integra artigos selecionados avaliados segundo criterios elegibilidade listas referencias artigos selecionados pesquisadas artigos incluidos lidos integra informacoes extraidas registradas planilha padronizada qualidade metodologica avaliada escala newcastle ottawa risco vies research triangle institute item bank resultados total 49 911 artigos identificados apos todo processo selecao seis atenderam criterios elegibilidade majoritariamente realizados profissionais_saude 83 33 mulheres 66 70 paises asiaticos 66 66 todos estudos apresentaram uso diferentes instrumentos modos categorizar qualidade_vida trabalho riscos ocupacionais apenas estudo avaliou ruido ocupacional todos apresentaram relacao risco ocupacional qualidade_vida trabalho apontaram necessidade medidas melhorem vida destes profissionais ambiente laboral conclusao necessidade desenvolvimento estudos sobretudo homogeneos uso instrumentos conceituacao categorizacao qualidade_vida trabalho alem estudos avaliem relacao causal risco ocupacional qualidade_vida trabalho,3117
5,"pubmed, scopus, lilacs, medline, revisao_sistematica, embase, bases, science, systematic_reviews, artigos",inseguranca_alimentar ia consiste indisponibilidade acesso_alimentos seguros nutritivos sendo condicao sido associada ocorrencia sindrome_metabolica sm assim presente estudo objetivou realizar sintese quantitativa metanalise resumir evidencias estudos_epidemiologicos sobre associacao ia sm metodos busca sistematica realizada bases pubmed embase web of science lilacs resgatar estudos_epidemiologicos publicados junho 2022 todo processo selecao extracao dados avaliacao qualidade artigos realizados forma independente dois revisores qualidade estudos avaliada criterios intrumento proposto national institutes of health nih modelo efeitos aleatorios utilizado relatar sintese quantitativa dados combinados teste q indice i² utilizados avaliar heterogeneidade testes egger begger usados avaliar vies publicacao resultados total nove 9 artigos contemplaram criterios elegibilidade selecionados incluidos nesta metanalise verificado alta heterogeneidade estudos i2 > 70 assim baixo risco vies publicacao estudos considerando todos nove 9 estudos incluidos verificou associacao positiva ia sm porem significancia estatistica or odds ratio = 1 24 ic 95 intervalo confianca 95 0 93  1 64 i2 = 79 4 contudo considerar seis 6 estudos incluiram individuos ambos_sexos observou resultado estaticamente significativo associacao ia sm individuos ia seguranca_alimentar baixa apresentaram probabilidade 47 maior or = 1 47 ic 95 1 05  2 07 i2 = 73 2 terem sm comparado individuos seguranca_alimentar total conclusoes achados desta metanalise apontaram possivel presenca associacao ia sm indicando maior ocorrencia sm individuos ia contudo novos estudos tornam necessarios ampliar evidencia cientifica sobre relacao,4349
6,"jogos, jogadores, jogo, sessao, treinar, treino, exercicio, imediatamente, equipes, bola",analise cinematica meio videogrametria sido utilizada descricao movimentos jogadores basquetebol sob vertente tecnica tatica fisica cargas treinamento_fisico devem ser planejadas termos volume intensidade modo proximo possivel demandas solicitadas durante jogos forma geral volume deslocamentos realizados pode ser caracterizado distancia percorrida intensidade velocidades alcancadas ocorrencia sucessivos periodos esforcos alternados intervalos recuperacao faz obtencao manipulacao variaveis duracao esforcos numero repeticoes tempo recuperacao grande importancia preparacao fisica desta modalidade caracterizada intermitente estudo propoe analise velocidades deslocamento durante tres partidas oficiais basquetebol classificando faixa velocidade definindo esforcos cada faixa velocidade maxima descrevendo cada faixa frequencia destes esforcos duracao intervalos tempo distancia percorrida posicoes armador ala armador ala ala pivo pivo tanto tres jogos novo basquete brasil filmados utilizando quatro cameras video sequencias imagens jogos total doze jogadores mesma equipe rastreados coordenadas 2d posicao funcao tempo reconstruidas utilizando sistema dvideo calculadas velocidades deslocamento cada jogador analise estatistica utilizado teste friedman resultados obtidos parametricos anova parametricos significancia adotada p < 0 01 velocidades classificadas tempo cronometrado parado tempo cronometrado ativo mostrando diferenca variaveis todas posicoes exceto alas armadores ala armadores armadores medias desvios padrao frequencias esforcos tempo duracao intervalos distancias percorridas calculadas tres diferentes faixas velocidades v2 0 3m s v3 3 1 6 9 m s v4 acima 7 0 m s media tempo cronometrado ativo 46 7 + 5 2 armadores deslocaram outras posicoes 6592 2 + 422 3 m permaneceram tempo faixa v2 apresentaram tempo medio duracao cada esforco 3 9 + 0 s terceira categoria 3 0 6 9 m s alas armadores obtiveram medias maiores frequencias esforco 133 3+ 2 0 intervalo esforcos 1578 3+ 75 8 tempo duracao 5 3+ 0 3s acima 7 0 m s novamente alas armadores obtiveram maiores medias todas variaveis frequencia esforcos 1 6+ 1 5 tempo duracao 6 9+ 6 7s distancia percorrida 20 4+ 15 1m pivos obtiveram medias menores frequencia esforcos 1 0+ 1 0 tempo duracao 5 2+ 4 81s intervalo esforcos 931 6+ 1450 6 distancia percorrida 721 2+ 36 1m v4 novamente alas armadores obtiveram maiores medias variaveis fe = 1 6 + 1 5 t = 6 9 + 6 7 s d = 20 4 + 15 1 m mostra importante caracteristica alas armadores sujeitos maiores esforcos velocidades 3 1 7 0 m s sugere indicacao intensidade treino posicao pivos obtiveram medias menores fe = 1 0 + 1 0 t = 5 2 + 4 81 s dt = 931 6 + 1450 6 d = 721 2+ 36 1 m indicando jogadores necessitam maior nivel condicionamento aerobico permanecem categorias menor intensidade tempo aplicacao reconstrucao bidimensional tracking manual utilizando dvideo possivel modelo experimental sugere diferenca quanto perfil velocidade deslocamento diferentes posicoes bem relacao variaveis estudadas observadas valores obtidos tres jogos analisados tais informacoes uteis prescricao treinamento levando consideracao especificidades cada funcao quadra,544
6,"jogos, jogadores, jogo, sessao, treinar, treino, exercicio, imediatamente, equipes, bola",objetivo presente estudo investigar elevada sinalizacao induzida exercicio realizado reduzido conteudo glicogenio muscular pode ser atribuida baixo conteudo glicogenio muscular si realizacao duas sessoes exercicio demasiada proximidade neste cenario dois diferentes regimes exercicio manipulando duracao recuperacao primeiro segundo exercicio treinar duas vezes dia versus treinar diariamente desenhados presente estudo outra condicao experimental composta somente exercicio realizada controle qualquer possivel influencia exercicio previo reduzido conteudo glicogenio muscular hipotese presente estudo metodologia treinar duas vezes dia potencializara transcricao genes relacionados biogenese mitocondrial comparacao metodologia treinar diariamente ensaio treinar diariamente participantes realizaram exercicio deplecao glicogenio muscular noite anterior inicio tarde dia seguinte realizaram sessao exercicio intervalado alta intensidade eiai manha ensaio treinar duas vezes dia participantes realizaram exercicio deplecao glicogenio muscular seguido duas horas sessao eiai inicio tarde durante ensaio controle participantes realizaram somente sessao eiai inicio tarde biopsias musculo vasto lateral amostras sangue venoso coletadas antes imediatamente apos 3h apos realizacao sessoes eiai antes sessao eiai concentracao glicogenio muscular similar condicoes treinar duas vezes dia treinar diariamente p > 0 05 ambas menores condicao controle p < 0 05 concentracao muscular glicogenio diminuiu apos eiai tres condicoes p < 0 05 manteve menor condicoes treinar duas vezes dia treinar diariamente comparacao condicao controle 3h apos eiai p = 0 001 rnam pgc 1 total isoforma 4 pgc 1 maiores condicao treinar duas vezes dia comparado condicoes treinar diariamente controle p < 0 05 alem disso rnam ppar maior condicao treinar duas vezes dia comparado condicoes treinar diariamente controle p < 0 05 rnam ppar maior condicao treinar duas vezes dia comparado condicao controle pos eiai maior comparado condicoes treinar diariamente controle 3h apos eiai p < 0 05 ademais treinar duas vezes dia aumentou fc v v o2 diminuiu glicose plasmatica comparado condicoes treinar diariamente controle p < 0 05 portanto evidencias indicam realizacao duas sessoes exercicio demasiada proximidade potencializa transcricao genica pgc 1 ppar ppar forma independente niveis iniciais glicogenio muscular resultados sugerem treinar duas vezes dia talvez estrategia eficiente induzir adaptacoes relacionadas biogenese mitocondrial devido realizacao duas sessoes exercicio demasiada proximidade propriamente reduzido conteudo glicogenio muscular,2496
6,"jogos, jogadores, jogo, sessao, treinar, treino, exercicio, imediatamente, equipes, bola",aspectos importantes estudos recentes basquetebol descricao movimentacao jogadores dada posicao funcao tempo permite obter distancias percorridas caracterizar volume deslocamentos realizados jogadores durante jogos objetivos desse trabalho analisar distancias percorridas jogadores periodo jogo jogo velocidades medias jogadores bola viva cronometro ativo bola morta cronometro parado periodo jogo jogo b analisar distancias percorridas diferentes funcoes equipe verificar distancias percorridas jogadores separados funcao equipe situacoes ataque defesa transicoes ataque defesa c realizar analise_componentes_principais jogadores separados funcao situacoes ataque defesa transicoes ataque defesa sistema dvideo fef unicamp campinas brasil usado obter distancias percorridas jogadores cinco equipes basquetebol b c d quatro jogos novo basquete brasil 2011 2012 alas pivos pivos equipe percorreram menor distancia comparados outros jogadores durante quatro jogos analisados jogo 2 apresentou menor valor distancia percorrida comparado outros tres jogos pois duracao inferior outros ultimo periodo quarto jogo apresenta valores distancias percorridas superiores relacao outros periodos quartos jogo pois duracao maior tanto equipe casa equipes adversarias b c d encontradas diferencas significativas valores distancia percorrida situacoes jogo ataque defesa comparadas transicoes tanto ataque defesa jogadores maior deslocamento transicoes situacao defesa todas equipes apresentaram diferenca significativa variavel excentricidade indica jogadores situacao defesa deslocam direcoes latero laterais quadra situacao defesa direcoes eixos principais proximas direcoes transversais quadra resultados apresentados ferramentas importantes tecnicos viii preparadores fisicos equipes basquetebol porque ajudam definir detalhar perfil fisico tatico individual coletivo jogadores equipe,810
7,"inguinal, adipocitos, tam, mesenterico, kaempferol, tecido_adiposo_branco, epididimal, marrom, tab, mastigacao",objetivo presente estudo avaliar numero foliculos primordiais primarios secundarios terciarios bem diametro nucleo oocito foliculo niveis proteinas forkhead box o3a foxo3a forkhead box o3a fosforilada p foxo3a ovarios animais ames dwarf df df deficiencia secrecao hormonio crescimento gh tratamento gh exogeno animais superexpressam gh endogeno bgh grupos receberam gh exogeno submetidos tratamento hormonio suino injecao via subcutanea dado duas vezes dia comecando idade quatorze meses durante seis semanas apos eutanasia ovarios retirados realizada analise histologica contagem foliculos ovarianos diametros oocitarios nucleares foliculares analise imunohistoquimica avaliar presenca proteinas foxo3a p foxo3a grupos animais df df apresentaram quantidade foliculos primordiais transicao totais maiores animais normais p<0 0001 p=0 0002 p<0 0001 respectivamente grupos receberam tratamento gh apresentaram menor quantidade foliculos primordiais totais p=0 009 p=0 018 respectivamente grupo animais bgh apresentou quantidade foliculos primordiais transicao primarios totais menores grupo_controle p=0 0001 p=0 0037 p=0 0006 p=0 0009 respectivamente imunohistoquimica observado foliculos primordiais grupos animais normais quantidade proteinas foxo3a p foxo3a menor comparado grupos animais df df p=0 009 p=0 01 respectivamente grupos tratamento gh apresentaram quantidade proteina foxo3a menor p=0 03 p foxo3a maior p=0 01 foliculos primordiais comparado grupos controles grupo animais bgh apresentou foliculos primarios maior quantidade p foxo3a comparada grupo_controle p=0 006 animais df df apresentam maior reserva ovariana tratamento gh vida adulta capaz ativar reserva tanto animais normais quanto df df contrario observado animais bgh apresentaram reserva ovariana menor animais normais ainda presenca p foxo3a parece estar diretamente relacionada ativacao crescimento folicular estar sobre controle gh,1441
7,"inguinal, adipocitos, tam, mesenterico, kaempferol, tecido_adiposo_branco, epididimal, marrom, tab, mastigacao",paralisia cerebral pc definida grupo condicoes neurodesenvolvimentais progressivas heterogeneas incluindo desordens posturais movimento modelos experimentais animais apresentam menor crescimento corporal alteracoes neuro motoras atrofia muscular leucina considerada aminoacido importante ganho manutencao massa_muscular alem atuar melhora resposta motora dessa forma objetivou avaliar repercussoes uso leucina sobre crescimento somatico desenvolvimento neuro motor animais submetidos modelo paralisia cerebral pc experimental projeto aprovado comissao etica uso animais ceua nº 0025 2017 animais divididos seguintes grupos controle salina controle leucina pc salina pc leucina onde receberam suspensao leucina 1 35g kg solucao salina 0 9 nacl 10° 28° dia vida sendo submetidos protocolo inducao pc asfixia restricao sensorio motora realizadas medidas peso comprimento eixos corporais cranianos avaliacao neuro motora peso orgaos comprimento ossos animais pcs apresentaram menores peso_corporal eixos corporais cranianos relacao controles p<0 0001 avaliacao neuro motora grupos pcs apresentaram atraso maturacao preensao palmar p<0 01 recuperacao decubito p<0 01 colocacao vibrissas p<0 01 geotaxia negativa p<0 05 relacao controles animais pc salina apresentaram atraso teste marcha p<0 01 menor tempo apoio patas dianteiras relacao grupo_controle salina 14° dia p<0 0001 17° dia p<0 01 grupo pc leucina apresentou atraso maturacao resposta susto p<0 001 menor tempo apoio patas dianteiras 14° dia p<0 05 relacao grupo_controle leucina grupo pc salina apresentou menor peso relativo musculos soleo p<0 01 edl p<0 001 menor comprimento relativo femur p<0 0001 umero p<0 001 comparacao controle salina grupo pc leucina apresentou maiores valores relativos peso figado p<0 0001 rim p<0 0001 soleo p<0 05 comprimento femur p<0 05 umero p<0 001 comparacao controle leucina grupo pc leucina apresentou maiores valores relativos figado p<0 0001 rim p<0 05 edl p<0 05 comprimento femur p<0 001 relacao pc salina pc gerou atraso desenvolvimento somatico neuro motor prole entretanto suplementacao leucina capaz reverter alteracoes contudo leucina animais pc capaz aumentar peso comprimento relativos alguns tecidos,2918
7,"inguinal, adipocitos, tam, mesenterico, kaempferol, tecido_adiposo_branco, epididimal, marrom, tab, mastigacao",paralisia cerebral pc caracterizada lesao cerebral periodo critico desenvolvimento sistema_nervoso_central consequencia deficits motores comportamentais aprendizado observados individuos acometidos dentre estrategias intervencao nutricionais farmacologicas sendo estudadas atualmente flavonoides kaempferol destacado propriedades anti_inflamatorias neuroprotetoras nesse contexto objetivo desse estudo avaliar efeitos tratamento neonatal kaempferol sobre desenvolvimento neuro musculoesqueletico ratos submetidos pc estudo aprovado comissao etica uso animais nº 0058 2018 universidade federal pernambuco composicao grupos experimentais ratos_wistar_machos alocados forma randomizada apos nascimento quatro grupos acordo modelo pc controle tratamento neonatal kaempferol veiculo sendo c = controle  veiculo k = controle  kaempferol pc = paralisia cerebral  veiculo pck = paralisia cerebral  kaempferol modelo paralisia cerebral consistiu anoxia perinatal associada restricao sensorio motora patas posteriores durante infancia p2 p28 tratamento kampeferol 1 mg kg realizado via intraperitoneal durante periodo neonatal p2 p21 prole avaliados caracterizacao somatica parametros maturacao fisica ontogenese reflexos desenvolvimento atividade locomotora coordenacao motora forca_muscular parametros cineticos temporais espaciais marcha 36º dia vida pos natal animais divididos realizacao analises experimentais cerebro musculo_esqueletico apos perfusao intracardiaca encefalo dissecado submetido procedimentos imuno histoquimica analise proliferacao celular giro denteado hipocampo densidade perfil microglias proliferacao microglias giro denteado hipocampo analises musculo_esqueletico animais eutanasiados decaptacao dissecacao musculos soleo musculos processados atraves tecnica atpase miofibrilar tipagem fibras musculares quantificacao proteinas miofibrilares atraves western blot tratamento neonatal kaempferol atenuou deficits sobre desenvolvimento atividade locomotora maturacao caracteristicas fisicas ontogenia reflexos coordenacao motora ratos pc tratamento neonatal kaempferol preveniu impacto sobre proliferacao celulas progenitoras aumento perfil microglias ativadas proliferacao microglial giro denteado hipocampo animais pc alem disso observouse reducao efeitos deleterios pc sobre fenotipo corporal atenuando deficits forca_muscular marcha adicionalmente tratamento mitigou impacto sobre fenotipo muscular prevenir reducao proporcao fibras oxidativas medidas histomorfometricas musculo soleo ratos pc resultados demonstram tratamento neonatal kaempferol atenuou deficits desenvolvimento locomotor maturacao sistema neuro musculo_esqueletico ratos submetidos pc,4142
