topic,FREX,DS_RESUMO,document,gamma
3,"excesso_peso, adolescentes, meninas, escolares, meninos, sobrepeso, escolas_publicas, escola, matriculados, adolescencia",alimentacao casa parece estar associada consumo refeicoes alta densidade energetica maior conteudo gordura_total saturada acucar sodio bem menor consumo_frutas vegetais laticinios fibras calcio ferro vitaminas ainda associada aumento sobrepeso obesidade comensais nesses ambientes representados restaurantes comerciais coletivos informacao_nutricional vem sendo utilizada principalmente intuito combate obesidade informacao_nutricional preparacoes culinarias oferecidas restaurantes obrigatoria ambito federal estados unidos america redes restaurantes comercias 20 estabelecimentos pioneiramente nesse pais atualmente varios outros paises acoes restaurantes foco principal informacao calorias partindo pressuposto auxiliaria reducao calorias consumidas nesses locais entanto questionamentos sobre relacao menor numero calorias alimento classificacao saudavel raramente encontrados literatura_cientifica alem disso estudos apontam consumidores muitas vezes compreendem utilizam informacao calorias alimentos contudo estudos questionam forma aprofundada comensais entendem calorias relacao alimentacao_saudavel informacao poderia auxilia los escolhas_alimentares diferentes tipos restaurantes ademais resultados estudos testam aplicacao informacao_nutricional restaurantes divergentes relacao influencia escolhas_alimentares nesse sentido destaca nutricao baseada evidencias forma reunir resultados estudos primarios analisando conjunto gerar recomendacoes entretanto poucas revisoes_sistematicas realizadas sobre tema avaliaram fundamentalmente influencia informacao calorias quantidade calorias preparacoes culinarias selecionadas explorar outras informacoes disponibilizadas buscar distincao diferentes restaurantes discutir desfechos englobem alimentacao_saudavel sentido amplo considerando exposto tese objetivou verificar percepcao comensais sobre calorias avaliar influencia disponibilizacao informacoes nutricionais restaurantes escolhas alimentares_saudaveis adultos tanto realizou estudo duas fases fase 1 realizaram quatro grupos_focais analisar percepcao comensais adultos sobre calorias relacao alimentacao_saudavel importancia disponibilizar informacao restaurantes auxiliar escolhas_alimentares dados grupos_focais realizados 21 estudantes_universitarios adultos grande florianopolis gravados transcritos analisados meio tecnica analise conteudo discussao dados realizada durante periodo estagio sanduiche exterior realizado laboratorio metabolismo_energetico tufts university estados unidos america fase 2 realizou revisao_sistematica sobre influencia informacoes nutricionais ambientes reais hipoteticos restaurantes escolhas alimentares_saudaveis adultos fez busca 12 bases dados referencias artigos selecionados artigos experimentos quase experimentos grupo_controle grupo pre intervencao duas pesquisadoras independentes analisaram qualidade artigos utilizando ferramenta pre existente precisou adaptacoes alguns criterios particularidades area estudo dentre participantes grupos_focais calorias entendidas unidades energia ingestao excessiva associada ganho_peso entanto alimentacao_saudavel associada conteudo calorias sim composicao alimentos totalidade assinalaram informacao caloria restaurantes considerada insuficiente influenciar escolhas_alimentares sobretudo fast food dando maior importancia informacoes sobre composicao preparacoes culinarias maioria 38 estudos incluidos revisao_sistematica desfecho esperado escolha alimentar preparacoes culinarias menos caloricas resultados revisao_sistematica demonstraram informacao_nutricional efetiva restaurantes coletivos escolas hospitais outros locais trabalho restaurantes comerciais principalmente fast food formatos efetivos promocao alimentacao_saudavel encontrados estudos analisados continham informacoes qualitativas simbolos saudavel semaforo nutricional conclusao tese resultados sugerem universitarios adultos compreendem conceito alimentacao_saudavel complexo apenas contagem calorias devem utilizar preferencialmente informacoes qualitativas restaurantes promover escolhas alimentares_saudaveis nesse sentido sugere disponibilizar minimo informacao ingredientes compoem cada preparacao culinaria forma garantir direito consumidor saber consumindo ainda sugere realizar pesquisas ambientes reais restaurantes grupos controle testando formatos informacao qualitativa preferencia selecionados partir pesquisa qualitativa previa consumidores local,1361,0.9858544405843982
3,"excesso_peso, adolescentes, meninas, escolares, meninos, sobrepeso, escolas_publicas, escola, matriculados, adolescencia",resumo doencas_cronicas mentais ameacam saude individuos estimativas global burden of disease project sugerem continentes americanos disturbios mentais correspondam cerca 30 7 anos perdidos incapacidade duas estrategias terapeuticas complementares tido atencao comunidade cientifica uso oleo_peixe exercicio_fisico evidencias demonstram efeitos beneficos destes recursos metabolismo cognicao ansiedade objetivo presente estudo avaliar ratos adultos efeitos associacao suplementacao oleo_peixe exercicio_fisico forcado sobre glicemia_jejum perfil_lipidico plasmatico triglicerideos memoria episodica ansiedade eletrofisiologia cortical utilizados 45 ratos linhagem wistar bioterio ufpe divididos 2 grupos oleo_peixe op veiculo v subdivididos exercitados ex controle sedentario s apos desmame animais alimentados dieta manutencao bioterio presence partir 90 120 dias vida tanto animais grupo ex quanto s suplementados gavagem op v partir 120 dias vida realizaram coletas dados murinometricos glicemia soro respostas comportamentais eletrofisiologia cortical avaliados 4 grupos experimentais contendo 10 13 animais cada resultados indicam suplementacao op ex forcado esteira alteraram parametros murinometricos metabolicos animais ex reduziu comportamento ansioso excitabilidade cerebral dosagem op mostrou limiar mudancas comportamentais eletrofisiologicas grupo suplementado potencializando efeito ex neste contexto pode sugerir reducao excitabilidade cerebral ocasionada exercicio potencializada op pode ser mecanismo associacao pode ser benefica saude neural palavras chave lipidios exercicio sistema_nervoso metabolismo,1693,0.9317311198777195
3,"excesso_peso, adolescentes, meninas, escolares, meninos, sobrepeso, escolas_publicas, escola, matriculados, adolescencia",adolescencia momento vida peculiar rapido intenso encerra crescimento fisico maturacao_sexual consolidacao personalidade habitos adquiridos nessa fase podem representar risco surgimento doencas_cronicas_transmissiveis excesso_peso considerado pandemia global todas faixas etarias principalmente infancia adolescencia recentes avancos compreensao dinamica comportamento adolescente podem facilitar promocao acoes resultem maior impacto futuro bem estar dessa populacao objetivo estudo avaliar prevalencia excesso_peso associacao fatores_socioeconomicos familiares estilo_vida saude adolescentes matriculados rede ensino publica privada goiania go analisados adolescentes 12 18 anos n=1 169 meio questionario padronizado previamente testado estudo piloto prevalencia excesso_peso avaliada meio pontos corte indice_massa_corporal associacoes variaveis sociodemograficas antecedentes pessoais estilo_vida pressao_arterial excesso_peso analisadas meio razao prevalencia bruta ajustada meio regressao multipla poisson prevalencia excesso_peso 21 2 sendo 14 1 sobrepeso 7 1 obesidade diferencas significativas generos 26 3 rapazes vs 16 8 mocas analise poisson obesidade materna rp=1 86 p=0 004 associada maior prevalencia excesso_peso sexo_masculino idade 15 18 anos menor prevalencia excesso_peso comparados idade 12 14 anos rp= 0 70 p=0 021 sexo_feminino presenca pais obesos rp=2 42 p<0 001 associou maior prevalencia excesso_peso pertencentes classe c menor prevalencia excesso_peso rp=0 67 p=0 035 excesso_peso adolescentes pode estar associado sexo obesidade familiar classificacao socioeconomica quais devem ser foco planejamento intervencoes especificas promocao_saude,508,0.8833757250024779
3,"excesso_peso, adolescentes, meninas, escolares, meninos, sobrepeso, escolas_publicas, escola, matriculados, adolescencia",resumo objetivo analisar associacao estado_nutricional pais variaveis sociodemograficas dieteticas sobrepeso obesidade escolares 7 14 anos florianopolis sc metodos estudo_transversal 2826 escolares 1357 sexo_masculino 1469 sexo_feminino dados coletados partir aplicacao questionario socioeconomico pais coleta medidas_antropometricas escolares diagnostico nutricional definido partir indice_massa_corporal imc idade sexo acordo criterios international obesity task force escolares segundo pontos corte imc organizacao_mundial_saude pais dados analisados software stata 11 0 realizadas analises bivariadas multivariaveis meninos meninas meio regressao_poisson partir modelo analise resultados modelo analise final permaneceram diretamente associadas sobrepeso obesidade meninos faixa etaria mae escolaridade mae estado_nutricional pais enquanto numero refeicoes diarias mostrou associacao inversa meninas associacao direta estado_nutricional pais associacao inversa faixa etaria escolar consumo_alimentos risco conclusao variaveis associadas sobrepeso obesidade diferiram sexos excecao estado_nutricional pais filhos filhas ambos pais sobrepeso obesidade risco cerca respectivamente 80 150 maior apresentar diagnostico representa influencia pais habitos vida filhos inclusive relativos alimentacao indicando necessidade acoes intervencao ambiente familiar escolares,198,0.8712859831885729
3,"excesso_peso, adolescentes, meninas, escolares, meninos, sobrepeso, escolas_publicas, escola, matriculados, adolescencia",introducao consumo elevado bebidas adicao acucar baa associado maior ingestao_energia pior qualidade_dieta objetivo analisar associacao consumo baa qualidade_dieta populacao brasileira metodos analisados todos individuos investigados primeiro inquerito nacional alimentacao 2008 2009 dez anos idade reportaram consumo_alimentar dois dias consecutivos registro_alimentar n=32 900 alimentos classificados baa sucos refrescos refrigerantes bebidas lacteas sabor marcadores alimentacao_saudavel leguminosas vegetais hortalicas frutas respectivas preparacoes ingestao fibra dietetica saudavel mans doces bolos biscoitos doces salgados petiscos guloseimas fast foods ingestao acucar adicao estimou percentual energia oriundo baa categorizado quatro grupos consumidores segundo tercis consumo modelos regressao_linear_multipla avaliar associacoes consumo baa marcadores_alimentacao adotados resultados baa contribuiram media 8 total energia ingerida sendo observada maior contribuicao percentual individuos moradores area urbana observou associacao direta consumo acucar adicao baa cada copo adicional baa estimou reducao consumo fibra dietetica incremento percentual energia proveniente acucar adicao 3 237 kcal dieta populacao brasileira conclusao consumo baa associado baixa qualidade_dieta populacao brasileira,2729,0.8702950140629602
4,"pubmed, lilacs, revisao_sistematica, scopus, medline, bases, embase, systematic_reviews, science, artigos",paciente critico alem alta demanda metabolica apresenta dificuldade atingir necessidades nutricionais durante permanencia unidade_terapia_intensiva uti devido pausas dieta recorrente relacionado instabilidade hemodinamica procedimentos intolerancias gastrointestinais entanto faltam marcadores avaliacao terapia nutricional relacao ureia creatinina aumentada pode ser biomarcador indicativo catabolismo proteico encontrados estudos relacione infusao terapia nutricional dessa populacao objetivo principal pesquisa avaliar aplicabilidade relacao ureia creatinina serica ruc indicador monitoramento terapia nutricional fator preditor desfecho clinico pacientes_criticos trata estudo_coorte retrospectivo avaliou pacientes terapia nutricional enteral exclusiva admitidos uti periodo marco 2020 maio 2021 acometidos virus sars cov 2 pesquisa aprovada comite etica encarregado coletado perfil epidemiologico quadro clinico exames_bioquimicos valores relacionados composicao_nutricional volume infusao formulas enterais desfechos_clinicos pacientes avaliados durante 20 dias partir data admissao uti categorizados 2 periodos acordo fases clinicas paciente critico periodo 1 = 1° 7° dia periodo 2 = 8° 20° dia realizados teste t student wilcoxon avaliar diferenca periodos marcadores_bioquimicos dados nutricionais associacoes pearson spearman feitas ruc desfechos_clinicos energia caloria proteicas grama n proteina quilo peso infundidos nitrogenio ureico serico cada periodo determinar pontos corte utilizada curva roc mesmas variaveis testes_t student mann_whitney utilizados avaliar diferenca grupos base sobrevivencia obesidade dados analisados programa estatistico spss R medcalc R utilizado p<0 05 determinar significancia estatistica analisados 81 pacientes apos aplicacao criterios inclusao exclusao capacidade preditiva ruc relacao obito uti auc 0 654 p 0 013 sensibilidade 68 75 especificidade 64 58 obito intra hospitalar auc 0 654 p 0 013 sensibilidade 68 97 especificidade 62 75 primeiros 7 dias internamento uti correlacao ruc nitrogenio ureico r = 0 555 p<0 001 r = 0 302 p 0 010 periodo 1 2 respectivamente avaliacao grupos sobreviventes sobreviventes utilizando ponto corte ruc 70 5 indicou maior probabilidade obito infusao = 12 7 kcal kg dia auc = 0741 p < 0 001 sensibilidade 100 especificidade 66 7 = 0 52 g kg dia auc= 0 946 p = 0 019 sensibilidade 60 especificidade 87 5 conclui ruc pode ser utilizada preditor desfecho obito apesar ser ferramenta adequada fim nitrogenio ureico apresentou boa correlacao ruc indicando pode ser biomarcador promissor monitoramento terapia nutricional,4334,0.8676364987151445
4,"pubmed, lilacs, revisao_sistematica, scopus, medline, bases, embase, systematic_reviews, science, artigos",mulheres idade reprodutiva vulneraveis nutricionalmente devido demandas possivel gravidez lactacao alem disso alimentacao inadequada repercussoes saude futuros filhos afetando bem estar toda sociedade estudo objetivo analisar diversidade alimentar minima fatores_associados mulheres municipio campinas paulo estudo_transversal base_populacional analisou dados mulheres 15 49 anos idade isacamp isacamp nutri 2014 2016 utilizados dados questionario socioeconomico demografico dados recordatorio 24h medidas_antropometricas praticas_alimentares percepcao corporal autoavaliacao qualidade alimentacao indicador diversidade alimentar minima mulheres idade reprodutiva damm utilizado avaliar qualidade alimentacao mulheres alimentos bebidas relatados classificados 14 grupos sendo 10 grupos contabilizados calculo damm outros 4 grupos considerados saudaveis considerou damm adequada consumo menos cinco dez grupos alimentares recomendados dados damm analisados meio estimativas prevalencias razoes prevalencia bruta participaram estudo 592 mulheres sendo 39 4 idade 15 19 anos 31 9 20 34 anos 28 7 35 49 anos prevalencia damm 43 4 sendo menor mulheres 15 19 anos 32 2 mulheres renda menor 1 salario_minimo per capita 37 5 grupos alimentares apresentaram maior prevalencia consumo graos raizes tuberculos 97 8 carnes aves peixes 70 1 leguminosas 69 9 enquanto oleaginosas sementes 0 8 grupo menor consumo grupos alimentares_saudaveis prevalencia 34 5 carnes processadas 37 3 doces 40 4 alimentos fritos salgados 84 8 bebidas doces analise bivariada damm associada idade p=0 039 raca p=0 149 renda p=0 022 plano saude p=0 070 cafe_manha p=0 143 lanche manha p=0 012 almoco p=0 000 lanche tarde p=0 049 jantar p=0 049 modelo multivariado idade 20 34 anos p=0 001 35 49 anos p=0 002 renda superior 2 salarios_minimos p=0 048 realizacao lanche manha p=0 018 almoco p=0 003 permaneceram associadas damm resultados razoes prevalencia indicam mulheres 20 34 anos rp 1 48 ic95 1 18 1 86 35 49 anos rp 1 47 ic95 1 15 1 88 renda superior 2 salarios_minimos rp 1 32 ic95 1 00 1 74 apresentaram maior prevalencia damm enquanto mulheres realizavam lanche manha rp 0 74 ic95 0 58 0 95 almoco rp 0 46 ic95 0 27 0 76 menos 7 vezes semana apresentaram menor damm estudo mostra baixa prevalencia damm indicando quanto maior idade renda diversificada alimentacao enquanto realizacao lanche manha almoco menos 7 vezes semana associou menor diversidade alimentar mulheres idade reprodutiva,3633,0.7898045110177052
4,"pubmed, lilacs, revisao_sistematica, scopus, medline, bases, embase, systematic_reviews, science, artigos",prevalencia taxas mortalidade doencas_cronicas_transmissiveis dcnts aumentando gradativamente evidencias demonstram dieta estilo_vida fatores chaves prevencao dessas patologias carater imunoinflamatorio azeite_oliva extravirgem evoo reconhecido propriedades antioxidante anti_inflamatorias capazes impactar diminuicao dcnts principalmente doencas_cardiovasculares dcvs composicao rica acido oleico compostos_fenolicos cfs hidroxitirosol tirosol oleuropeina responsavel beneficios objetivos sintetizar quantificar achados ensaios_clinicos randomizados sobre consumo regular azeite extravirgem biomarcadores inflamatorios estresse_oxidativo descrever dose consumo diaria necessaria prevencao diminuicao risco desenvolvimento dcnts metodos busca literatura realizada bases dados eletronicas medline pubmed embase isi web of science ensaios_clinicos randomizados realizados 2022 risco vies analisado atraves ferramenta rob 2 certeza evidencia abordagem grade metanalises realizadas partir analise efeitos aleatorios heterogeneidade avaliada atraves teste q intervencao consumo diario evoo grupos controle incluiram azeites diferentes quantidades cfs outros oleos gorduras diferentes tipos dieta resultados incluidos 23 artigos totalizando xxxx participantes mediadores inflamatorios estresse_oxidativo encontrados ldl ox pcr il_6 il_10 il 18 maioria estudos apresentou algum tipo risco vies certeza evidencia variou moderada baixa consumo evoo reduziu ldl ox comparada azeites medio baixo teor cfs valor 4 59 u l 95 ic 8 1 1 08 i² 45 4 p=0 103 sendo reducao ainda maior comparada azeites baixo teor cfs 7 73u l 95 ci 14 63 0 82u l i² 42 p=0 16 pcr apresentou reducao comparada igualmente azeites baixos cfs 0 99mg l 95 ic 1 66 0 31 i² 68 8 p=0 00 entretanto apresentando heterogeneidade substancial encontrados 6 associacao consumo evoo il_6 il_10 tnf alfa possivel mensurar quantidade diaria evoo necessaria obtencao desses beneficios conclusao quantidade compostos_fenolicos presente azeites oliva possui forte relacao beneficios anti_inflamatorios antioxidantes resultados demonstram consumo evoo tende reduzir risco dcnts dcvs principalmente populacoes algum tipo risco dcv alimentacao baseada dieta mediterranea necessarios estudos maiores tempo seguimento diferentes populacoes padroes_alimentares aprofundar conhecimento acerca consumo evoo nesses outros marcadores fim limitacoes desse trabalho podem servir guia desenvolvimento futuros ecrs azeite_oliva,4347,0.7782283242131999
4,"pubmed, lilacs, revisao_sistematica, scopus, medline, bases, embase, systematic_reviews, science, artigos",sindrome ovarios policisticos sop endocrinopatia ginecologica comum afetando 10 13 mulheres idade reprodutiva fisiopatologia multifatorial envolvendo fatores geneticos metabolicos sindrome manifesta desfechos reprodutivos metabolicos psicologicos negativos mulheres adultas sop apresentam maior risco desenvolvimento doencas_cardiovasculares dcvs maior predisposicao desenvolvimento diabetes mellitus 2 dm2 sop pode interferir oxidacao substratos energeticos flexibilidade metabolismo objetivo avaliar perfil antropometrico metabolico oxidacao substratos energeticos mulheres adultas sobrepeso sop comparar mulheres adultas sobrepeso sop casuistica metodo avaliadas trinta mulheres adultas excesso_peso sop avaliou medidas_antropometricas peso estatura indice_massa_corporal imc circunferencia_cintura cc circunferencia pescoco cp calorimetria_indireta determinacao gasto_energetico repouso ger quociente respiratorio qr oxidacao lipidica ol carboidratos oc nivel atividade_fisica af atraves questionario internacional atividade_fisica ipaq dieta habitual atraves recordatorios_24_horas r24h subamostra 5 mulheres gasto_energetico total get determinado metodo agua duplamente marcada dlw calculadas estatisticas media mediana desvio padrao dp considerando intervalo confianca de95 aplicados testes estatisticos t student u mann_whitney verificar diferencas significativas p< 0 05 resultados participaram estudo 30 mulheres 53 n=16 diagnostico sop media idade participantes 30 9 + 6 3 anos peso medio participantes 82 7 + 10 4 kg estatura 1 65 + 0 06 metros imc 30 6 + 2 9 kg m² valores ger diferenciaram maneira significativa grupos 1871 4 + 545 vs 1584 8 + 175 1 kcal dia p=0 220 valores ol mostram reducao significativa grupo sop 83 + 39 4 vs 141 9 + 60 9 g dia p<0 05 notou diferenca significativa duracao minutos semana pratica caminhada grupos 66 8 + 24 1 vs 27 5 + 22 4 minutos semana p<0 01 sendo aproximadamente 29 maior grupo_controle diferenca duracao pratica af moderada 70 4 + 29 8 vs 35 6 + 48 p<0 05 cerca 31 maior grupo_controle valor medio get mulheres grupo_controle 2477 + 60 1 kcal dia grupo sop 2326 + 174 6 kcal dia havendo diferenca significativa grupos conclusao mulheres sop apresentam reducao atividade lipolitica evidenciado ol observou maior comportamento_sedentario nesse grupo principalmente relacao duracao pratica caminhada atividade_fisica moderada,5039,0.7635537188517303
4,"pubmed, lilacs, revisao_sistematica, scopus, medline, bases, embase, systematic_reviews, science, artigos",cenario global transicoes demografica epidemiologica nutricional desafiado sistemas saude desenvolver novos modelos atencao praticas resolutivas cuidado populacao nesse contexto atencao_primaria_saude sido apontada orgaos internacionais locus estrategico proximidade questoes alimentares nutricionais populacoes territorios conformidade principios diretrizes universalidade integralidade longitudinalidade face contexto presente tese buscou compreender cuidado alimentacao nutricao produzido partir praticas apoio matricial investigacao natureza socioantropologica vincula teoria ator rede perspectiva annemarie mol pesquisa etnografica realizada abril agosto 2018 municipio grande porte acompanhou cotidiano trabalho equipe apoio matricial adotando criterios eticos informacoes produzidas registradas diarios campo representacoes cartograficas arquivos audio analise considerou praticas cuidado dentro ambiente institucional ensaio teorico analise_documental produtos deste estudo principais resultados possivel destacar carater relacional dessa dimensao cuidado efeitos interpenetracao racionalidade nutricional preponderancia feminina incompatibilidade grande parte referenciais tecnicos propostas mudanca desenvolvimento pratica clinica ampliada compartilhada outro lado analisar estrategias discursivas publicacao oficial brasileira identificados elementos pensamento complexo constitutivos perspectiva ampliada acerca alimentacao praticas apoio matricial assuncao imanencia imprevisibilidade incerteza revelaram tessituras sabedoria pratica lidar coexistencia generalidade metrificacao corpo comida singularidade vidas comer cotidiano cerne nocao emergente cuidado alimentacao nutricao compreendido manejo compartilhado visa restituicao ordem viavel sempre provisoria ademais trabalho campo revelou producao cuidado alimentacao nutricao emerge articulacoes multiplos atores redes dinamicas interligadas marcadas paradoxos potencia comida provocar conexoes meio tensoes inerentes relacoes micropolitica macropolitica apoiadoras matriciais conjunto demais atores co ordenavam redes processo aberto dinamico provisorio profuso compartilhado trabalho pode contribuir posicionamentos ativos conscientes avancam sentido co responsabilidade luta implementacao execucao politicas_publicas oportunizem garantia seguranca_alimentar_nutricional populacao,3115,0.7579514298652742
